epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153770,4538437632,96620544,12216819712,15032385536,46579712,48414720,45182976,46870528,45125632,49324032,45121536,47026176
1788153772,4560359424,96620544,12125257728,15032385536,46559232,48414720,45178880,46870528,45125632,49324032,45174784,47026176
1788153774,4562493440,96620544,12124463104,15032385536,46563328,48414720,45125632,46870528,45195264,49324032,45174784,47026176
1788153776,4630667264,96620544,12124467200,15032385536,46551040,48414720,45191168,46870528,45133824,49324032,45187072,47026176
1788153778,4718972928,96620544,12124524544,15032385536,46612480,48414720,45510656,48967680,45391872,49324032,45187072,47026176
1788153779,4680200192,96620544,12125274112,15032385536,46608384,48414720,45277184,48967680,45178880,49324032,45195264,47026176
1788153781,4706430976,96620544,12126126080,15032385536,46616576,48414720,45191168,48967680,45174784,49324032,45191168,47026176
1788153783,4702564352,96620544,12128104448,15032385536,46604288,48414720,45137920,48967680,45355008,49782784,45187072,47026176
1788153785,4707835904,96620544,12131930112,15032385536,46616576,48414720,45137920,48967680,45125632,49782784,45121536,47026176
1788153787,4828573696,96620544,11994255360,15032385536,46616576,48414720,66207744,72081408,67223552,69627904,45215744,47026176
1788153789,4736970752,96620544,11990982656,15032385536,65069056,71417856,66228224,72081408,67268608,69627904,69046272,71852032
1788153790,4709015552,96620544,11991052288,15032385536,65122304,71417856,66199552,72081408,67268608,69627904,68997120,73482240
1788153792,4740952064,96620544,11991031808,15032385536,65126400,71417856,66203648,72081408,67375104,69627904,68993024,73482240
1788153794,4760272896,96620544,11991101440,15032385536,65134592,71417856,66150400,72081408,67280896,69627904,68988928,73482240
1788153796,4756471808,96620544,11991040000,15032385536,65069056,71417856,66195456,72081408,67280896,69627904,69074944,73482240
1788153798,4748234752,96620544,11991158784,15032385536,65155072,71417856,66138112,72081408,67223552,69627904,68984832,73482240
1788153799,4729446400,96620544,11990978560,15032385536,65122304,71417856,66146304,72081408,67276800,69627904,68993024,73482240
1788153801,4797157376,96620544,11991023616,15032385536,65142784,71417856,66265088,72081408,67272704,69627904,69050368,73482240
1788153803,4779163648,96620544,11990978560,15032385536,65130496,71417856,66199552,72081408,67280896,69627904,69042176,73482240
1788153805,4805312512,96620544,11990978560,15032385536,65069056,71417856,66162688,72081408,67272704,69627904,69050368,73482240
1788153806,4795330560,96620544,11990982656,15032385536,65245184,71417856,66195456,72081408,67219456,69627904,68997120,73482240
1788153808,4770848768,96620544,11991040000,15032385536,65130496,71417856,66142208,72081408,67276800,69627904,68993024,73482240
1788153810,4797612032,96620544,11991044096,15032385536,65069056,71417856,66191360,72081408,67346432,69627904,68997120,73482240
1788153812,4774019072,96620544,11991052288,15032385536,65073152,71417856,66146304,72081408,67223552,69627904,69046272,73482240
1788153814,4780298240,96620544,11991044096,15032385536,65122304,71417856,66195456,72081408,67276800,69627904,69009408,73482240
1788153815,4743643136,96620544,11991040000,15032385536,65110016,71417856,66142208,72081408,67272704,69627904,69058560,73482240
1788153817,4773781504,96620544,11990982656,15032385536,65130496,71417856,0,0,0,0,69038080,73482240
