epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153370,4485238784,274432,12509102080,15032385536,45133824,46981120,45268992,46891008,45187072,46985216,45121536,46915584
1788153372,4487462912,274432,12507463680,15032385536,45125632,46981120,45133824,46977024,45195264,46985216,45117440,46915584
1788153374,4548567040,274432,12507316224,15032385536,45244416,46981120,45125632,46977024,45182976,46985216,45121536,46915584
1788153377,4489535488,274432,12507049984,15032385536,45199360,46981120,45531136,46977024,45195264,46985216,45182976,46915584
1788153379,4538470400,274432,12507037696,15032385536,45285376,46981120,45182976,46977024,45129728,46985216,45125632,46915584
1788153381,4516618240,274432,12508844032,15032385536,45137920,46981120,45318144,46977024,45195264,46985216,45121536,46915584
1788153383,4542152704,274432,12507246592,15032385536,45187072,46981120,45121536,46977024,45137920,46985216,45113344,46915584
1788153386,4546015232,274432,12507099136,15032385536,45195264,46981120,45301760,46977024,45187072,46985216,45166592,46915584
1788153388,4560322560,274432,12506849280,15032385536,45293568,46981120,45285376,46977024,45187072,46985216,45117440,46915584
1788153390,4489830400,274432,12554199040,15032385536,45133824,46981120,45125632,46977024,45187072,46985216,45113344,46915584
1788153392,4556308480,274432,12529516544,15032385536,45182976,46981120,45178880,46977024,45182976,46985216,45125632,46915584
1788153394,4469739520,274432,12693348352,15032385536,45121536,46981120,45187072,46977024,45146112,46985216,45142016,46915584
1788153396,4416401408,274432,12582592512,15032385536,45125632,46981120,45129728,46977024,45191168,46985216,45195264,46915584
1788153398,4167512064,274432,12687380480,15032385536,45129728,46981120,45129728,46977024,45133824,46985216,45191168,46915584
1788153401,3995541504,274432,13092651008,15032385536,45195264,46981120,45191168,46977024,45424640,46985216,45174784,46915584
1788153403,4023697408,274432,13082636288,15032385536,45170688,46981120,45191168,46977024,45137920,46985216,45182976,46915584
1788153406,3988852736,274432,13072244736,15032385536,45203456,46981120,45125632,46977024,45133824,46985216,45117440,46915584
1788153408,3745824768,274432,13040848896,15032385536,45187072,46981120,45187072,46977024,45129728,46985216,45121536,46915584
1788153411,4002488320,274432,12937838592,15032385536,45207552,46981120,45125632,46977024,45215744,46985216,45273088,46915584
1788153413,4050804736,274432,13208571904,15032385536,45137920,46981120,45178880,46977024,45191168,46985216,45166592,46915584
1788153415,3888377856,274432,13030318080,15032385536,45182976,46981120,45125632,46977024,45236224,46985216,45191168,46915584
1788153417,4088504320,274432,13051785216,15032385536,45338624,46981120,45121536,46981120,45182976,46985216,45195264,46960640
1788153420,3949117440,274432,12942667776,15032385536,45178880,46981120,45187072,46981120,45211648,46985216,45215744,46960640
1788153422,4014792704,274432,13089452032,15032385536,45121536,46981120,45133824,46981120,45191168,46985216,45170688,46977024
1788153424,3939303424,274432,13313478656,15032385536,45187072,46981120,45387776,46981120,45133824,46985216,45178880,46977024
1788153426,3933163520,274432,13226643456,15032385536,45174784,46981120,45125632,46981120,45137920,46985216,45199360,46977024
