epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788152740,6693695488,0,10600456192,11482517504,45252608,47005696,45342720,47144960,45490176,47194112,45379584,47128576
1788152742,6887694336,0,10370277376,11482517504,45408256,47005696,45277184,47144960,66539520,69427200,64933888,68501504
1788152744,7476621312,0,9752739840,11482517504,60952576,70684672,63418368,70156288,66539520,69427200,64888832,68501504
1788152745,7437619200,0,9752686592,11482517504,60936192,70684672,63463424,70156288,66543616,69427200,64876544,68501504
1788152747,7474139136,0,9752739840,11482517504,60874752,70684672,63488000,70156288,66547712,69427200,64995328,68501504
1788152749,7479873536,0,9752731648,11482517504,60878848,70684672,63471616,70156288,66551808,69427200,64880640,68501504
1788152751,7466086400,0,9752735744,11482517504,60882944,70684672,63471616,70156288,66560000,69427200,64921600,68501504
1788152753,7451439104,0,9752735744,11482517504,60940288,70684672,63537152,70156288,66547712,69427200,64929792,68501504
1788152754,7471452160,0,9752735744,11482517504,60936192,70684672,63471616,70156288,66539520,69427200,64868352,68501504
1788152756,7484661760,0,9752686592,11482517504,60932096,70684672,63463424,70156288,66551808,69427200,64880640,68501504
1788152758,7472029696,0,9752776704,11482517504,60878848,70684672,63533056,70156288,66605056,70934528,64880640,68501504
1788152760,7435341824,0,9752678400,11482517504,60936192,70684672,63410176,70156288,66547712,70934528,64933888,68501504
1788152761,7466041344,0,9752686592,11482517504,60940288,70684672,63467520,70156288,66596864,70934528,64929792,68501504
1788152763,7463501824,0,9752739840,11482517504,60936192,70684672,63483904,70156288,66551808,70934528,64880640,68501504
1788152765,7493701632,0,9752735744,11482517504,60878848,70684672,63467520,70156288,66551808,70934528,64925696,68501504
1788152767,7468646400,0,9750888448,11482517504,60932096,70684672,63455232,70156288,66547712,70934528,64876544,68780032
1788152768,7491072000,0,9750937600,11482517504,60932096,70684672,63471616,70156288,66551808,70934528,64917504,68780032
1788152770,7450853376,0,9750888448,11482517504,60874752,70684672,63414272,70156288,66551808,70934528,65069056,69492736
1788152772,7455313920,0,9750884352,11482517504,60895232,70684672,63410176,70156288,0,0,64880640,69492736
