timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:42:25.087898+00:00,34.036,1930706944,2099814400,1850425344,55599104,0,0,13981302784,25769799680,12288,33,58649522,54586370,4063151,0,0
2026-08-31T02:42:26.088852+00:00,35.037,1971044352,2099814400,1890746368,55599104,0,0,13948219392,25769799680,12288,33,60641961,56543107,4098854,0,0
2026-08-31T02:42:27.089793+00:00,36.038,1970987008,2099814400,1890746368,55599104,0,0,13940752384,25769799680,12288,33,62651359,58436365,4214994,0,0
2026-08-31T02:42:28.090926+00:00,37.039,1972772864,2099814400,1890750464,55599104,0,0,13962301440,25769799680,12288,33,64651486,60420239,4231247,0,0
2026-08-31T02:42:29.092156+00:00,38.040,2209591296,2408521728,2126356480,55599104,0,0,13695676416,25769799680,12288,40,66256148,61685043,4571104,0,0
2026-08-31T02:42:30.093099+00:00,39.041,2087845888,2460475392,2003972096,55599104,0,0,13810241536,25769799680,12288,40,68256754,63509965,4746789,0,0
2026-08-31T02:42:31.094034+00:00,40.042,2087886848,2460475392,2003984384,55599104,0,0,13812736000,25769799680,12288,40,70233960,65410973,4822987,0,0
2026-08-31T02:42:32.095153+00:00,41.043,2090508288,2460475392,2006654976,55599104,0,0,13826330624,25769799680,12288,40,72234720,67391469,4843250,0,0
2026-08-31T02:42:33.096221+00:00,42.044,2096271360,2460475392,2011664384,55599104,0,0,13826048000,25769799680,12288,40,74234630,69323798,4910831,0,0
2026-08-31T02:42:34.097379+00:00,43.046,2096271360,2460475392,2011754496,55599104,0,0,13863591936,25769799680,12288,40,76243255,71332146,4911108,0,0
2026-08-31T02:42:35.098502+00:00,44.047,2096173056,2460475392,2011856896,55599104,0,0,13855838208,25769799680,12288,40,78246315,73234957,5011358,0,0
2026-08-31T02:42:36.099633+00:00,45.048,2097221632,2460475392,2012766208,55599104,0,0,13873745920,25769799680,12288,40,80122051,75106266,5015784,0,0
2026-08-31T02:42:37.100813+00:00,46.049,2097221632,2460475392,2012766208,55599104,0,0,13878243328,25769799680,12288,40,81802056,76786272,5015784,0,0
2026-08-31T02:42:38.102009+00:00,47.050,2097221632,2460475392,2012770304,55599104,0,0,13883830272,25769799680,12288,40,83507402,78487937,5019465,0,0
2026-08-31T02:42:39.103232+00:00,48.051,2097221632,2460475392,2012770304,55599104,0,0,13888778240,25769799680,12288,40,85196092,80172663,5023428,0,0
2026-08-31T02:42:40.104334+00:00,49.053,2097221632,2460475392,2012778496,55599104,0,0,13893066752,25769799680,12288,40,86897981,81874276,5023704,0,0
