timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:31:54.725474+00:00,34.035,3098165248,3298660352,1940135936,1100345344,0,0,13987254272,25769799680,0,44,44391081,39162767,5228313,0,0
2026-08-31T02:31:55.726479+00:00,35.036,3159552000,3298660352,2001580032,1100345344,0,0,13923266560,25769799680,0,44,46392153,41125203,5266950,0,0
2026-08-31T02:31:56.727481+00:00,36.037,3159306240,3298660352,2001580032,1100345344,0,0,13935788032,25769799680,0,44,48386913,43048873,5338040,0,0
2026-08-31T02:31:57.728563+00:00,37.038,3174645760,3298660352,2016940032,1100345344,0,0,13931917312,25769799680,0,44,50386776,45038177,5348599,0,0
2026-08-31T02:31:58.729732+00:00,38.039,3472556032,3472801792,2313351168,1100345344,0,0,13631832064,25769799680,0,51,51854850,46197106,5657743,0,0
2026-08-31T02:31:59.730683+00:00,39.040,3617538048,4015841280,2455871488,1100345344,0,0,13474598912,25769799680,0,51,53846917,47504030,6342887,0,0
2026-08-31T02:32:00.731591+00:00,40.041,3817623552,4016066560,2657509376,1100345344,0,0,13269843968,25769799680,0,51,55826082,48994239,6831843,0,0
2026-08-31T02:32:01.732653+00:00,41.042,3547115520,4016066560,2387693568,1100345344,0,0,13455314944,25769799680,0,51,57828014,50708750,7119264,0,0
2026-08-31T02:32:02.733758+00:00,42.043,3646496768,4016066560,2486788096,1100345344,0,0,13357092864,25769799680,0,51,59824069,52505469,7318600,0,0
2026-08-31T02:32:03.734838+00:00,43.044,3523649536,4016066560,2364268544,1100345344,0,0,13481545728,25769799680,0,51,61824167,54478329,7345838,0,0
2026-08-31T02:32:04.735942+00:00,44.045,3526270976,4016066560,2366939136,1100345344,0,0,13483282432,25769799680,0,51,63782905,56437066,7345838,0,0
2026-08-31T02:32:05.736935+00:00,45.046,3526270976,4016066560,2366939136,1100345344,0,0,13488422912,25769799680,0,51,65784293,58435992,7348300,0,0
2026-08-31T02:32:06.737943+00:00,46.047,3482222592,4016066560,2322341888,1100345344,0,0,13556080640,25769799680,0,51,67793812,60398359,7395453,0,0
2026-08-31T02:32:07.738928+00:00,47.048,3482222592,4016066560,2322362368,1100345344,0,0,13568172032,25769799680,0,51,69795690,62397138,7398552,0,0
2026-08-31T02:32:08.740105+00:00,48.049,3483271168,4016066560,2323140608,1100345344,0,0,13574995968,25769799680,0,51,71788029,64389477,7398552,0,0
2026-08-31T02:32:09.741324+00:00,49.051,3484319744,4016066560,2324283392,1100345344,0,0,13583224832,25769799680,0,51,73788240,66386837,7401403,0,0
2026-08-31T02:32:10.742277+00:00,50.052,3483504640,4016066560,2324283392,1100345344,0,0,13584359424,25769799680,0,51,75796899,68395496,7401403,0,0
2026-08-31T02:32:11.743169+00:00,51.052,3483504640,4016066560,2324283392,1100345344,0,0,13603766272,25769799680,0,51,77796830,70395426,7401403,0,0
2026-08-31T02:32:12.744235+00:00,52.054,3483504640,4016066560,2324283392,1100345344,0,0,13603766272,25769799680,0,51,79798783,72397379,7401403,0,0
2026-08-31T02:32:13.745462+00:00,53.055,3484553216,4016066560,2325327872,1100345344,0,0,13599965184,25769799680,0,51,81808435,74401130,7407305,0,0
2026-08-31T02:32:14.746563+00:00,54.056,3484553216,4016066560,2325327872,1100345344,0,0,13600280576,25769799680,0,51,83806470,76396154,7410315,0,0
2026-08-31T02:32:15.747550+00:00,55.057,3484553216,4016066560,2325327872,1100345344,0,0,13623570432,25769799680,0,51,85807992,78397677,7410315,0,0
2026-08-31T02:32:16.748481+00:00,56.058,3484553216,4016066560,2325327872,1100345344,0,0,13625987072,25769799680,0,51,87809849,80399533,7410315,0,0
2026-08-31T02:32:17.749422+00:00,57.059,3484553216,4016066560,2325327872,1100345344,0,0,13625987072,25769799680,0,51,89819130,82408814,7410315,0,0
2026-08-31T02:32:18.750646+00:00,58.060,3484553216,4016066560,2325327872,1100345344,0,0,13623922688,25769799680,0,51,91812489,84391938,7420550,0,0
2026-08-31T02:32:19.751596+00:00,59.061,3484553216,4016066560,2325327872,1100345344,0,0,13623693312,25769799680,0,51,93813783,86389798,7423985,0,0
2026-08-31T02:32:20.752896+00:00,60.062,3485077504,4016066560,2325536768,1100345344,0,0,13619699712,25769799680,0,51,95810759,88386774,7423985,0,0
2026-08-31T02:32:21.753862+00:00,61.063,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,97777554,90353569,7423985,0,0
2026-08-31T02:32:22.754750+00:00,62.064,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,99731058,92307072,7423985,0,0
2026-08-31T02:32:23.755762+00:00,63.065,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,101681493,94257508,7423985,0,0
2026-08-31T02:32:24.756695+00:00,64.066,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,103625838,96201852,7423985,0,0
2026-08-31T02:32:25.757561+00:00,65.067,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,105592553,98167885,7424667,0,0
2026-08-31T02:32:26.758585+00:00,66.068,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,107561450,100136782,7424667,0,0
2026-08-31T02:32:27.759491+00:00,67.069,3485077504,4016066560,2325536768,1100345344,0,0,13619568640,25769799680,0,51,109424366,101999699,7424667,0,0
2026-08-31T02:32:28.760525+00:00,68.070,3492438016,4016066560,2332069888,1100345344,0,0,13614858240,25769799680,0,51,111442398,103992124,7450273,0,0
2026-08-31T02:32:29.761743+00:00,69.071,3516719104,4016066560,2356195328,1100345344,0,0,13585670144,25769799680,0,51,113451505,105970887,7480618,0,0
2026-08-31T02:32:30.762875+00:00,70.072,3519602688,4016066560,2358984704,1100345344,0,0,13585408000,25769799680,0,51,115453451,107949096,7504354,0,0
2026-08-31T02:32:31.763838+00:00,71.073,3522138112,4016066560,2361470976,1100345344,0,0,13584375808,25769799680,0,51,117455317,109922961,7532356,0,0
2026-08-31T02:32:32.764769+00:00,72.074,3522416640,4016066560,2361880576,1100345344,0,0,13573881856,25769799680,0,51,119530639,111867101,7663538,0,0
2026-08-31T02:32:33.765734+00:00,73.075,3522625536,4016066560,2362150912,1100345344,0,0,13567365120,25769799680,0,51,121272723,113503003,7769720,0,0
2026-08-31T02:32:34.766563+00:00,74.076,3748028416,4016066560,2587197440,1100345344,0,0,13346312192,25769799680,0,51,123126280,115088784,8037496,0,0
2026-08-31T02:32:35.767443+00:00,75.077,3817816064,4016066560,2657525760,1100345344,0,0,13278969856,25769799680,0,51,125138779,116901427,8237352,0,0
2026-08-31T02:32:36.768311+00:00,76.078,3859206144,4016066560,2698698752,1100345344,0,0,13199495168,25769799680,0,51,127144903,118658465,8486437,0,0
